id,tag,value
ebsco_EBSCOhost23html_47,keyword,internet in education
ebsco_EBSCOhost23html_47,keyword,evidencebased education
ebsco_EBSCOhost23html_47,keyword,data flow computing
ebsco_EBSCOhost23html_47,keyword,internet videos
ebsco_EBSCOhost23html_48,keyword,social media
ebsco_EBSCOhost23html_48,keyword,science amp
ebsco_EBSCOhost23html_48,keyword,society
ebsco_EBSCOhost23html_48,keyword,sensemaking theory communication
ebsco_EBSCOhost23html_48,keyword,information sharing
ebsco_EBSCOhost23html_48,keyword,web 20
ebsco_EBSCOhost23html_48,keyword,facebook web resource
ebsco_EBSCOhost23html_48,keyword,twitter web resource
ebsco_EBSCOhost23html_49,keyword,journal citation reports periodical
ebsco_EBSCOhost23html_49,keyword,impact factor citation analysis
ebsco_EBSCOhost23html_49,keyword,big data
ebsco_EBSCOhost23html_50,keyword,fraud in science
ebsco_EBSCOhost23html_50,keyword,scholarly periodical corrections
ebsco_EBSCOhost23html_50,keyword,scientific errors
ebsco_EBSCOhost23html_50,keyword,big data
ebsco_EBSCOhost23html_50,keyword,research methodology
ebsco_EBSCOhost23html_50,keyword,coding theory
ebsco_EBSCOhost23html_50,keyword,interdisciplinary research
ebsco_EBSCOhost23html_50,keyword,prevention
ebsco_EBSCOhost24html_1,keyword,big data
ebsco_EBSCOhost24html_1,keyword,system integration
ebsco_EBSCOhost24html_2,keyword,visualization
ebsco_EBSCOhost24html_2,keyword,computer visualization
ebsco_EBSCOhost24html_2,keyword,scientific visualization
ebsco_EBSCOhost24html_2,keyword,european commission
ebsco_EBSCOhost24html_2,keyword,verschure paul
ebsco_EBSCOhost24html_2,keyword,creative ability in science
ebsco_EBSCOhost24html_3,keyword,government information
ebsco_EBSCOhost24html_3,keyword,transparency in government
ebsco_EBSCOhost24html_3,keyword,information sharing
ebsco_EBSCOhost24html_3,keyword,security classification government documents
ebsco_EBSCOhost24html_3,keyword,big data
ebsco_EBSCOhost24html_3,keyword,acquisition of data
ebsco_EBSCOhost24html_3,keyword,li keqiang 1955
ebsco_EBSCOhost24html_3,keyword,china
ebsco_EBSCOhost24html_4,keyword,interdisciplinary research
ebsco_EBSCOhost24html_4,keyword,big data
ebsco_EBSCOhost24html_4,keyword,artificial intelligence software
ebsco_EBSCOhost24html_4,keyword,computer software
ebsco_EBSCOhost24html_5,keyword,big data
ebsco_EBSCOhost24html_5,keyword,public health
ebsco_EBSCOhost24html_6,keyword,letters to the editor
ebsco_EBSCOhost24html_6,keyword,wikis
ebsco_EBSCOhost24html_7,keyword,international business machines corp
ebsco_EBSCOhost24html_7,keyword,china jiao yu bu
ebsco_EBSCOhost24html_7,keyword,big data  social aspects
ebsco_EBSCOhost24html_8,keyword,lazer david
ebsco_EBSCOhost24html_8,keyword,kennedy ryan
ebsco_EBSCOhost24html_8,keyword,king gary
ebsco_EBSCOhost24html_9,keyword,information visualization
ebsco_EBSCOhost24html_9,keyword,big data
ebsco_EBSCOhost24html_9,keyword,thomas nick
ebsco_EBSCOhost24html_10,keyword,distribution probability theory
ebsco_EBSCOhost24html_10,keyword,human behavior
ebsco_EBSCOhost24html_10,keyword,digital signatures
ebsco_EBSCOhost24html_10,keyword,population psychology
ebsco_EBSCOhost24html_10,keyword,data analysis
ebsco_EBSCOhost24html_11,keyword,big data analytics
ebsco_EBSCOhost24html_11,keyword,turning big data into big money book
ebsco_EBSCOhost24html_11,keyword,ohlhorst frank
ebsco_EBSCOhost24html_11,keyword,analytical entry cataloging
ebsco_EBSCOhost24html_11,keyword,nonfiction
ebsco_EBSCOhost24html_12,keyword,taming the big data tidal wave
ebsco_EBSCOhost24html_12,keyword,finding opportunities in huge data streams with advanced analytics book
ebsco_EBSCOhost24html_12,keyword,franks bill
ebsco_EBSCOhost24html_12,keyword,big data
ebsco_EBSCOhost24html_12,keyword,nonfiction
ebsco_EBSCOhost24html_13,keyword,neurosciences
ebsco_EBSCOhost24html_13,keyword,brain physiology
ebsco_EBSCOhost24html_13,keyword,neural circuitry
ebsco_EBSCOhost24html_14,keyword,accidental data scientist
ebsco_EBSCOhost24html_14,keyword,big data applications amp
ebsco_EBSCOhost24html_14,keyword,opportunities for librarians amp
ebsco_EBSCOhost24html_14,keyword,information professionals the book
ebsco_EBSCOhost24html_14,keyword,affelt amy
ebsco_EBSCOhost24html_14,keyword,big data
ebsco_EBSCOhost24html_14,keyword,nonfiction
ebsco_EBSCOhost24html_15,keyword,smart cities
ebsco_EBSCOhost24html_15,keyword,big data civic hackers amp
ebsco_EBSCOhost24html_15,keyword,the quest for a new utopia book
ebsco_EBSCOhost24html_15,keyword,townsend anthony m 1973
ebsco_EBSCOhost24html_15,keyword,big data
ebsco_EBSCOhost24html_15,keyword,nonfiction
ebsco_EBSCOhost24html_16,keyword,big data
ebsco_EBSCOhost24html_16,keyword,a revolution that will transform how we live work amp
ebsco_EBSCOhost24html_16,keyword,think book
ebsco_EBSCOhost24html_16,keyword,mayerschönberger viktor 1966
ebsco_EBSCOhost24html_16,keyword,cukier kenneth
ebsco_EBSCOhost24html_16,keyword,big data
ebsco_EBSCOhost24html_16,keyword,nonfiction
ebsco_EBSCOhost24html_17,keyword,privacy big data amp
ebsco_EBSCOhost24html_17,keyword,the public good
ebsco_EBSCOhost24html_17,keyword,frameworks for engagement book
ebsco_EBSCOhost24html_17,keyword,lane julia
ebsco_EBSCOhost24html_17,keyword,stodden victoria
ebsco_EBSCOhost24html_17,keyword,bender stefan
ebsco_EBSCOhost24html_17,keyword,nissenbaum helen
ebsco_EBSCOhost24html_17,keyword,big data
ebsco_EBSCOhost24html_17,keyword,nonfiction
ebsco_EBSCOhost24html_18,keyword,loyalty 30
ebsco_EBSCOhost24html_18,keyword,how big data amp
ebsco_EBSCOhost24html_18,keyword,gamification are revolutionizing customer amp
ebsco_EBSCOhost24html_18,keyword,employee engagement book
ebsco_EBSCOhost24html_18,keyword,paharia rajat
ebsco_EBSCOhost24html_18,keyword,gamification
ebsco_EBSCOhost24html_18,keyword,nonfiction
ebsco_EBSCOhost24html_19,keyword,enterprise analytics
ebsco_EBSCOhost24html_19,keyword,optimize performance process amp
ebsco_EBSCOhost24html_19,keyword,decisions through big data book
ebsco_EBSCOhost24html_19,keyword,davenport thomas h
ebsco_EBSCOhost24html_19,keyword,data mining
ebsco_EBSCOhost24html_19,keyword,nonfiction
ebsco_EBSCOhost3html_1,keyword,north america
ebsco_EBSCOhost3html_1,keyword,archaeological excavations
ebsco_EBSCOhost3html_1,keyword,archaeologists
ebsco_EBSCOhost3html_1,keyword,big data
ebsco_EBSCOhost3html_1,keyword,landscape archaeology
ebsco_EBSCOhost3html_1,keyword,remote sensing
ebsco_EBSCOhost3html_1,keyword,human behavior
ebsco_EBSCOhost3html_2,keyword,jordan
ebsco_EBSCOhost3html_2,keyword,turkey
ebsco_EBSCOhost3html_2,keyword,petra extinct city
ebsco_EBSCOhost3html_2,keyword,archaeological excavations
ebsco_EBSCOhost3html_2,keyword,archaeological site location
ebsco_EBSCOhost3html_2,keyword,big data
ebsco_EBSCOhost3html_2,keyword,electronic paper
ebsco_EBSCOhost3html_2,keyword,communities
ebsco_EBSCOhost3html_2,keyword,data management
ebsco_EBSCOhost3html_3,keyword,big data
ebsco_EBSCOhost3html_3,keyword,digital media
ebsco_EBSCOhost3html_3,keyword,data analysis
ebsco_EBSCOhost3html_4,keyword,social change
ebsco_EBSCOhost3html_4,keyword,success
ebsco_EBSCOhost3html_4,keyword,critical thinking
ebsco_EBSCOhost3html_4,keyword,history education in universities amp
ebsco_EBSCOhost3html_4,keyword,colleges
ebsco_EBSCOhost3html_4,keyword,diversity in education
ebsco_EBSCOhost3html_4,keyword,big data
ebsco_EBSCOhost3html_5,keyword,digital media
ebsco_EBSCOhost3html_5,keyword,social sciences education
ebsco_EBSCOhost3html_5,keyword,social reality
ebsco_EBSCOhost3html_5,keyword,community centers
ebsco_EBSCOhost3html_5,keyword,mass media ethics
ebsco_EBSCOhost3html_5,keyword,big data
ebsco_EBSCOhost3html_5,keyword,mental representation
ebsco_EBSCOhost3html_7,keyword,humanitarianism
ebsco_EBSCOhost3html_7,keyword,information amp
ebsco_EBSCOhost3html_7,keyword,communication technologies
ebsco_EBSCOhost3html_7,keyword,electronic data processing
ebsco_EBSCOhost3html_7,keyword,digital technology
ebsco_EBSCOhost3html_7,keyword,big data
ebsco_EBSCOhost3html_7,keyword,data warehousing
ebsco_EBSCOhost3html_8,keyword,psychology
ebsco_EBSCOhost3html_8,keyword,tourists
ebsco_EBSCOhost3html_8,keyword,locationbased services
ebsco_EBSCOhost3html_8,keyword,maui hawaii
ebsco_EBSCOhost3html_9,keyword,feminist ethics
ebsco_EBSCOhost3html_9,keyword,big data
ebsco_EBSCOhost3html_9,keyword,ethical problems
ebsco_EBSCOhost3html_9,keyword,data
ebsco_EBSCOhost3html_10,keyword,foster home care
ebsco_EBSCOhost3html_10,keyword,public opinion
ebsco_EBSCOhost3html_10,keyword,child welfare
ebsco_EBSCOhost3html_10,keyword,newspapers
ebsco_EBSCOhost3html_10,keyword,foster parents
ebsco_EBSCOhost3html_10,keyword,foster children
ebsco_EBSCOhost3html_10,keyword,big data
ebsco_EBSCOhost3html_10,keyword,australia
ebsco_EBSCOhost3html_11,keyword,multisensor data fusion
ebsco_EBSCOhost3html_11,keyword,deep learning
ebsco_EBSCOhost3html_11,keyword,multimodal user interfaces
ebsco_EBSCOhost3html_11,keyword,big data
ebsco_EBSCOhost3html_12,keyword,teenage suicide
ebsco_EBSCOhost3html_12,keyword,machine learning
ebsco_EBSCOhost3html_12,keyword,social impact
ebsco_EBSCOhost3html_12,keyword,natural language processing
ebsco_EBSCOhost3html_12,keyword,adults
ebsco_EBSCOhost3html_13,keyword,sociology of sports
ebsco_EBSCOhost3html_13,keyword,information processing
ebsco_EBSCOhost3html_13,keyword,big data
ebsco_EBSCOhost3html_13,keyword,physical activity
ebsco_EBSCOhost3html_13,keyword,baseball players
ebsco_EBSCOhost3html_13,keyword,major league baseball organization
ebsco_EBSCOhost3html_13,keyword,moneyball film
ebsco_EBSCOhost3html_13,keyword,chadwick henry 18241908
ebsco_EBSCOhost3html_15,keyword,education research
ebsco_EBSCOhost3html_15,keyword,digital divide
ebsco_EBSCOhost3html_15,keyword,research ethics
ebsco_EBSCOhost3html_15,keyword,big data
ebsco_EBSCOhost3html_15,keyword,data science
ebsco_EBSCOhost3html_15,keyword,right of privacy
ebsco_EBSCOhost3html_16,keyword,distance education
ebsco_EBSCOhost3html_16,keyword,students
ebsco_EBSCOhost3html_16,keyword,data mining
ebsco_EBSCOhost3html_17,keyword,socioeconomics
ebsco_EBSCOhost3html_17,keyword,economic sociology
ebsco_EBSCOhost3html_17,keyword,industrial clusters
ebsco_EBSCOhost3html_17,keyword,urbanization amp
ebsco_EBSCOhost3html_17,keyword,the environment
ebsco_EBSCOhost3html_17,keyword,emission control
ebsco_EBSCOhost3html_17,keyword,china
ebsco_EBSCOhost3html_20,keyword,big data
ebsco_EBSCOhost3html_20,keyword,philosophy of science
ebsco_EBSCOhost3html_20,keyword,judgment psychology
ebsco_EBSCOhost3html_20,keyword,human error
ebsco_EBSCOhost3html_20,keyword,objectivity
ebsco_EBSCOhost3html_20,keyword,creative ability
ebsco_EBSCOhost3html_20,keyword,values ethics
ebsco_EBSCOhost3html_20,keyword,psychology
ebsco_EBSCOhost3html_21,keyword,wellbeing
ebsco_EBSCOhost3html_21,keyword,source code
ebsco_EBSCOhost3html_21,keyword,university of toronto
ebsco_EBSCOhost3html_21,keyword,einstein albert 18791955
ebsco_EBSCOhost3html_22,keyword,great britain
ebsco_EBSCOhost3html_22,keyword,greece
ebsco_EBSCOhost3html_22,keyword,hearing disorders
ebsco_EBSCOhost3html_22,keyword,cognition
ebsco_EBSCOhost3html_22,keyword,hearing
ebsco_EBSCOhost3html_22,keyword,interpersonal relations
ebsco_EBSCOhost3html_22,keyword,longitudinal method
ebsco_EBSCOhost3html_22,keyword,research methodology
ebsco_EBSCOhost3html_22,keyword,policy sciences
ebsco_EBSCOhost3html_22,keyword,problem solving
ebsco_EBSCOhost3html_22,keyword,government policy
ebsco_EBSCOhost3html_22,keyword,retrospective studies
ebsco_EBSCOhost3html_22,keyword,management of medical records
ebsco_EBSCOhost3html_22,keyword,biosensors
ebsco_EBSCOhost3html_22,keyword,decision support systems
ebsco_EBSCOhost3html_22,keyword,hearing aids
ebsco_EBSCOhost3html_22,keyword,information storage amp
ebsco_EBSCOhost3html_22,keyword,retrieval systems  medical care
ebsco_EBSCOhost3html_22,keyword,medical personnel
ebsco_EBSCOhost3html_22,keyword,medical policy
ebsco_EBSCOhost3html_22,keyword,practical politics
ebsco_EBSCOhost3html_22,keyword,research evaluation
ebsco_EBSCOhost3html_22,keyword,research funding
ebsco_EBSCOhost3html_22,keyword,sound
ebsco_EBSCOhost3html_22,keyword,evidencebased medicine
ebsco_EBSCOhost3html_22,keyword,comorbidity
ebsco_EBSCOhost3html_22,keyword,treatment effectiveness
ebsco_EBSCOhost3html_22,keyword,content mining
ebsco_EBSCOhost3html_22,keyword,mobile apps
ebsco_EBSCOhost3html_22,keyword,descriptive statistics
ebsco_EBSCOhost3html_22,keyword,software analytics
ebsco_EBSCOhost3html_22,keyword,psychology
ebsco_EBSCOhost3html_23,keyword,epidemics
ebsco_EBSCOhost3html_23,keyword,humanitarianism
ebsco_EBSCOhost3html_23,keyword,ebola virus disease
ebsco_EBSCOhost3html_23,keyword,big data
ebsco_EBSCOhost3html_23,keyword,smartphones
ebsco_EBSCOhost3html_23,keyword,big data
ebsco_EBSCOhost3html_23,keyword,cell phones
ebsco_EBSCOhost3html_23,keyword,digital humanitarianism
ebsco_EBSCOhost3html_23,keyword,ebola
ebsco_EBSCOhost3html_23,keyword,global health
ebsco_EBSCOhost3html_23,keyword,technology
ebsco_EBSCOhost3html_24,keyword,economic development
ebsco_EBSCOhost3html_24,keyword,government policy
ebsco_EBSCOhost3html_24,keyword,big data
ebsco_EBSCOhost3html_24,keyword,developing countries
ebsco_EBSCOhost3html_24,keyword,china  politics amp
ebsco_EBSCOhost3html_24,keyword,government  2002
ebsco_EBSCOhost3html_24,keyword,india  politics amp
ebsco_EBSCOhost3html_24,keyword,government  21st century
ebsco_EBSCOhost3html_24,keyword,brazil  politics amp
ebsco_EBSCOhost3html_24,keyword,government  2003
ebsco_EBSCOhost3html_25,keyword,information technology
ebsco_EBSCOhost3html_25,keyword,international business enterprises
ebsco_EBSCOhost3html_25,keyword,selfefficacy
ebsco_EBSCOhost3html_25,keyword,social justice
ebsco_EBSCOhost3html_25,keyword,social sciences
ebsco_EBSCOhost3html_25,keyword,social services
ebsco_EBSCOhost3html_25,keyword,information literacy
ebsco_EBSCOhost3html_25,keyword,human services programs
ebsco_EBSCOhost3html_25,keyword,professional employee training
ebsco_EBSCOhost3html_25,keyword,software analytics
ebsco_EBSCOhost3html_25,keyword,data science
ebsco_EBSCOhost3html_26,keyword,interviewing
ebsco_EBSCOhost3html_26,keyword,farms
ebsco_EBSCOhost3html_26,keyword,business enterprises
ebsco_EBSCOhost3html_26,keyword,employees
ebsco_EBSCOhost3html_26,keyword,data
ebsco_EBSCOhost3html_26,keyword,farmers
ebsco_EBSCOhost3html_27,keyword,criminology
ebsco_EBSCOhost3html_27,keyword,crime analysis
ebsco_EBSCOhost3html_27,keyword,law enforcement
ebsco_EBSCOhost3html_27,keyword,police
ebsco_EBSCOhost3html_27,keyword,big data
ebsco_EBSCOhost3html_28,keyword,economic development
ebsco_EBSCOhost3html_28,keyword,information technology
ebsco_EBSCOhost3html_28,keyword,urbanization
ebsco_EBSCOhost3html_28,keyword,tourism research
ebsco_EBSCOhost3html_28,keyword,big data
ebsco_EBSCOhost3html_29,keyword,feminist theory
ebsco_EBSCOhost3html_29,keyword,gender inequality
ebsco_EBSCOhost3html_29,keyword,feminism  united states
ebsco_EBSCOhost3html_29,keyword,american women in politics
ebsco_EBSCOhost3html_29,keyword,united states elections
ebsco_EBSCOhost3html_29,keyword,united states
ebsco_EBSCOhost3html_30,keyword,prosecution
ebsco_EBSCOhost3html_30,keyword,criminology
ebsco_EBSCOhost3html_30,keyword,wearable video devices
ebsco_EBSCOhost3html_30,keyword,big data
ebsco_EBSCOhost3html_30,keyword,police accountability
ebsco_EBSCOhost3html_31,keyword,education policy
ebsco_EBSCOhost3html_31,keyword,labor market
ebsco_EBSCOhost3html_31,keyword,big data
ebsco_EBSCOhost3html_31,keyword,education  great britain
ebsco_EBSCOhost3html_31,keyword,equality
ebsco_EBSCOhost3html_32,keyword,algorithms
ebsco_EBSCOhost3html_32,keyword,artificial intelligence
ebsco_EBSCOhost3html_32,keyword,marketing
ebsco_EBSCOhost3html_32,keyword,user interfaces
ebsco_EBSCOhost3html_32,keyword,online social networks
ebsco_EBSCOhost3html_32,keyword,software analytics
ebsco_EBSCOhost3html_33,keyword,machine learning
ebsco_EBSCOhost3html_33,keyword,social media
ebsco_EBSCOhost3html_33,keyword,software analytics
ebsco_EBSCOhost3html_34,keyword,internet users
ebsco_EBSCOhost3html_34,keyword,technology amp
ebsco_EBSCOhost3html_34,keyword,society
ebsco_EBSCOhost3html_34,keyword,common good
ebsco_EBSCOhost3html_34,keyword,big data
ebsco_EBSCOhost3html_34,keyword,price discrimination
ebsco_EBSCOhost3html_34,keyword,data distribution
ebsco_EBSCOhost3html_34,keyword,normativity ethics
ebsco_EBSCOhost3html_35,keyword,sports
ebsco_EBSCOhost3html_35,keyword,geographers
ebsco_EBSCOhost3html_35,keyword,big data
ebsco_EBSCOhost3html_35,keyword,computer science
ebsco_EBSCOhost3html_36,keyword,energy consumption of buildings
ebsco_EBSCOhost3html_36,keyword,building information modeling
ebsco_EBSCOhost3html_36,keyword,big data
ebsco_EBSCOhost3html_36,keyword,computer software
ebsco_EBSCOhost3html_36,keyword,data analysis
ebsco_EBSCOhost3html_36,keyword,passivhaus
ebsco_EBSCOhost3html_36,keyword,international finance corp
ebsco_EBSCOhost3html_37,keyword,medication error prevention
ebsco_EBSCOhost3html_37,keyword,childrens accident prevention
ebsco_EBSCOhost3html_37,keyword,medical research
ebsco_EBSCOhost3html_37,keyword,patient safety
ebsco_EBSCOhost3html_37,keyword,pediatrics
ebsco_EBSCOhost3html_37,keyword,adult education workshops
ebsco_EBSCOhost3html_37,keyword,software analytics
ebsco_EBSCOhost3html_39,keyword,economic activity
ebsco_EBSCOhost3html_39,keyword,economic development
ebsco_EBSCOhost3html_39,keyword,big data
ebsco_EBSCOhost3html_39,keyword,institutional economics
ebsco_EBSCOhost3html_39,keyword,software analytics
ebsco_EBSCOhost3html_39,keyword,big data
ebsco_EBSCOhost3html_39,keyword,google trends
ebsco_EBSCOhost3html_39,keyword,humanitarian assistance
ebsco_EBSCOhost3html_40,keyword,technological innovations
ebsco_EBSCOhost3html_40,keyword,public spaces
ebsco_EBSCOhost3html_40,keyword,big data
ebsco_EBSCOhost3html_40,keyword,agricultural technology
ebsco_EBSCOhost3html_40,keyword,smart cities
ebsco_EBSCOhost3html_40,keyword,drone aircraft
ebsco_EBSCOhost3html_41,keyword,demography
ebsco_EBSCOhost3html_41,keyword,social sciences
ebsco_EBSCOhost3html_41,keyword,theory of knowledge
ebsco_EBSCOhost3html_41,keyword,computer systems
ebsco_EBSCOhost3html_41,keyword,big data
ebsco_EBSCOhost3html_42,keyword,eating disorders
ebsco_EBSCOhost3html_42,keyword,software analytics
ebsco_EBSCOhost3html_42,keyword,communication
ebsco_EBSCOhost3html_42,keyword,computers
ebsco_EBSCOhost3html_42,keyword,conceptual structures
ebsco_EBSCOhost3html_42,keyword,content analysis
ebsco_EBSCOhost3html_42,keyword,mathematical models
ebsco_EBSCOhost3html_42,keyword,social networks
ebsco_EBSCOhost3html_42,keyword,theory
ebsco_EBSCOhost3html_42,keyword,data analysis
ebsco_EBSCOhost3html_42,keyword,social support
ebsco_EBSCOhost3html_42,keyword,social media
ebsco_EBSCOhost3html_42,keyword,acquisition of data
ebsco_EBSCOhost3html_42,keyword,disease risk factors
ebsco_EBSCOhost3html_42,keyword,psychology
ebsco_EBSCOhost3html_44,keyword,computer privacy
ebsco_EBSCOhost3html_44,keyword,governmentality
ebsco_EBSCOhost3html_44,keyword,metadata
ebsco_EBSCOhost3html_44,keyword,big data
ebsco_EBSCOhost3html_44,keyword,data protection
ebsco_EBSCOhost3html_44,keyword,cyberspace
ebsco_EBSCOhost3html_44,keyword,information resources management
ebsco_EBSCOhost3html_44,keyword,computer systems security vulnerabilities
ebsco_EBSCOhost3html_45,keyword,psychotherapy
ebsco_EBSCOhost3html_45,keyword,medical sciences
ebsco_EBSCOhost3html_45,keyword,big data
ebsco_EBSCOhost3html_45,keyword,artificial intelligence
ebsco_EBSCOhost3html_45,keyword,planning techniques
ebsco_EBSCOhost3html_46,keyword,machine learning
ebsco_EBSCOhost3html_46,keyword,algorithms
ebsco_EBSCOhost3html_46,keyword,computational biology
ebsco_EBSCOhost3html_46,keyword,bioinformatics
ebsco_EBSCOhost3html_46,keyword,big data
ebsco_EBSCOhost3html_47,keyword,china
ebsco_EBSCOhost3html_47,keyword,prognosis
ebsco_EBSCOhost3html_47,keyword,biomarkers
ebsco_EBSCOhost3html_47,keyword,medical genomics
ebsco_EBSCOhost3html_47,keyword,natural language processing
ebsco_EBSCOhost3html_47,keyword,treatment effectiveness
ebsco_EBSCOhost3html_47,keyword,pharmacogenomics
ebsco_EBSCOhost3html_47,keyword,multimodal user interfaces
ebsco_EBSCOhost3html_48,keyword,general data protection regulation 2016
ebsco_EBSCOhost3html_48,keyword,humanrobot interaction
ebsco_EBSCOhost3html_48,keyword,humancomputer interaction
ebsco_EBSCOhost3html_48,keyword,email
ebsco_EBSCOhost3html_49,keyword,london england
ebsco_EBSCOhost3html_49,keyword,smart cities
ebsco_EBSCOhost3html_49,keyword,social order
ebsco_EBSCOhost3html_49,keyword,sustainability
ebsco_EBSCOhost3html_49,keyword,technological risk assessment
ebsco_EBSCOhost3html_49,keyword,technological progress
ebsco_EBSCOhost3html_49,keyword,social sustainability
ebsco_EBSCOhost3html_49,keyword,imaginaries
ebsco_EBSCOhost3html_49,keyword,smart cities
ebsco_EBSCOhost3html_49,keyword,sustainability
ebsco_EBSCOhost3html_49,keyword,technopolitics
ebsco_EBSCOhost3html_50,keyword,forecasting
ebsco_EBSCOhost3html_50,keyword,predictive validity
ebsco_EBSCOhost3html_50,keyword,computer engineering
ebsco_EBSCOhost3html_50,keyword,data mining
ebsco_EBSCOhost3html_50,keyword,big data
ebsco_EBSCOhost3html_50,keyword,system analysis
ebsco_EBSCOhost4html_1,keyword,turkey
ebsco_EBSCOhost4html_1,keyword,age distribution
ebsco_EBSCOhost4html_1,keyword,old age
ebsco_EBSCOhost4html_1,keyword,databases
ebsco_EBSCOhost4html_1,keyword,medical information storage amp
ebsco_EBSCOhost4html_1,keyword,retrieval systems
ebsco_EBSCOhost4html_1,keyword,data mining
ebsco_EBSCOhost4html_1,keyword,electronic health records
ebsco_EBSCOhost4html_1,keyword,software analytics
ebsco_EBSCOhost4html_1,keyword,agerelated reference interval model
ebsco_EBSCOhost4html_1,keyword,biochemical analyte
ebsco_EBSCOhost4html_1,keyword,older people
ebsco_EBSCOhost4html_1,keyword,variation source model
ebsco_EBSCOhost4html_2,keyword,diagnosis of schizophrenia
ebsco_EBSCOhost4html_2,keyword,schizophrenia treatment
ebsco_EBSCOhost4html_2,keyword,psychoses
ebsco_EBSCOhost4html_2,keyword,evaluation of human services programs
ebsco_EBSCOhost4html_2,keyword,telemedicine
ebsco_EBSCOhost4html_2,keyword,systematic reviews medical research
ebsco_EBSCOhost4html_2,keyword,ethics
ebsco_EBSCOhost4html_2,keyword,mhealth
ebsco_EBSCOhost4html_2,keyword,schizophrenia
ebsco_EBSCOhost4html_3,keyword,urban planning
ebsco_EBSCOhost4html_3,keyword,cities amp
ebsco_EBSCOhost4html_3,keyword,towns
ebsco_EBSCOhost4html_3,keyword,decision making
ebsco_EBSCOhost4html_3,keyword,smart cities
ebsco_EBSCOhost4html_3,keyword,sustainable urban development
ebsco_EBSCOhost4html_3,keyword,calculative rationality
ebsco_EBSCOhost4html_3,keyword,critique
ebsco_EBSCOhost4html_3,keyword,decision making
ebsco_EBSCOhost4html_3,keyword,decision support tools
ebsco_EBSCOhost4html_3,keyword,planning
ebsco_EBSCOhost4html_4,keyword,deleuze gilles 19251995
ebsco_EBSCOhost4html_4,keyword,big data
ebsco_EBSCOhost4html_4,keyword,low vision
ebsco_EBSCOhost4html_4,keyword,big data
ebsco_EBSCOhost4html_4,keyword,control
ebsco_EBSCOhost4html_4,keyword,deleuze
ebsco_EBSCOhost4html_4,keyword,philosophy and technology
ebsco_EBSCOhost4html_4,keyword,predictive analytics
ebsco_EBSCOhost4html_4,keyword,privacy
ebsco_EBSCOhost4html_5,keyword,ecology
ebsco_EBSCOhost4html_5,keyword,systems theory
ebsco_EBSCOhost4html_5,keyword,system analysis
ebsco_EBSCOhost4html_5,keyword,big data
ebsco_EBSCOhost4html_5,keyword,variation in language
ebsco_EBSCOhost4html_6,keyword,gaze
ebsco_EBSCOhost4html_6,keyword,eye contact
ebsco_EBSCOhost4html_6,keyword,orientalism
ebsco_EBSCOhost4html_6,keyword,big data
ebsco_EBSCOhost4html_7,keyword,big data
ebsco_EBSCOhost4html_8,keyword,ethnology
ebsco_EBSCOhost4html_8,keyword,social scientists
ebsco_EBSCOhost4html_8,keyword,social facts
ebsco_EBSCOhost4html_8,keyword,invisibility
ebsco_EBSCOhost4html_9,keyword,cultural industries
ebsco_EBSCOhost4html_9,keyword,mass media industry
ebsco_EBSCOhost4html_9,keyword,big data
ebsco_EBSCOhost4html_9,keyword,statistics
ebsco_EBSCOhost4html_9,keyword,manufacturing processes
ebsco_EBSCOhost4html_9,keyword,china
ebsco_EBSCOhost4html_10,keyword,electronic data processing
ebsco_EBSCOhost4html_10,keyword,predictive policing
ebsco_EBSCOhost4html_10,keyword,big data
ebsco_EBSCOhost4html_10,keyword,data analysis
ebsco_EBSCOhost4html_10,keyword,predictive tests
ebsco_EBSCOhost4html_10,keyword,deliberation
ebsco_EBSCOhost4html_10,keyword,great britain
ebsco_EBSCOhost4html_11,keyword,bureaucracy
ebsco_EBSCOhost4html_11,keyword,social services
ebsco_EBSCOhost4html_11,keyword,big data
ebsco_EBSCOhost4html_11,keyword,overpayment of taxes
ebsco_EBSCOhost4html_11,keyword,computer algorithms
ebsco_EBSCOhost4html_12,keyword,interviewing
ebsco_EBSCOhost4html_12,keyword,qualitative research
ebsco_EBSCOhost4html_12,keyword,big data
ebsco_EBSCOhost4html_14,keyword,personality assessment
ebsco_EBSCOhost4html_14,keyword,machine learning
ebsco_EBSCOhost4html_14,keyword,social media
ebsco_EBSCOhost4html_14,keyword,digital footprint
ebsco_EBSCOhost4html_14,keyword,association of ideas
ebsco_EBSCOhost4html_15,keyword,history
ebsco_EBSCOhost4html_15,keyword,economic history
ebsco_EBSCOhost4html_15,keyword,equality  social aspects
ebsco_EBSCOhost4html_15,keyword,economic expansion
ebsco_EBSCOhost4html_15,keyword,big data
ebsco_EBSCOhost4html_15,keyword,industrial relations
ebsco_EBSCOhost4html_15,keyword,international institute of social history
ebsco_EBSCOhost4html_17,keyword,feminists
ebsco_EBSCOhost4html_17,keyword,globalization
ebsco_EBSCOhost4html_17,keyword,intersectionality
ebsco_EBSCOhost4html_17,keyword,digital technology
ebsco_EBSCOhost4html_17,keyword,big data
ebsco_EBSCOhost4html_18,keyword,literature
ebsco_EBSCOhost4html_18,keyword,social media
ebsco_EBSCOhost4html_18,keyword,computer network resources
ebsco_EBSCOhost4html_18,keyword,geographic information systems
ebsco_EBSCOhost4html_18,keyword,ulysses book
