id,reference
journal-article-10.2307_26939891.xml,"Popescu, G. H., Mieilă, M., Nica, E., and Andrei, J.-V. (2018). “The Emergence of the Effects and Determinants of the Energy Paradigm Changes on European Union Economy,” Renewable and Sustainable Energy Reviews 81(1): 768–774."
journal-article-10.2307_26939891.xml,"Popescu, G. H., Andrei, J. V., Nica, E., Mieilă, M., and Panait, M. (2019). “Analysis on the Impact of Investments, Energy Use and Domestic Material Consumption in Changing the Romanian Economic Paradigm,” Technological and Economic Development of Economy 25(1): 59–81."
journal-article-10.2307_26939891.xml,"Sodhro, A. H., Pirbhulal, S., Luo, Z., and de Albuquerque, V. H. C. (2019). “Towards an Optimal Resource Management for IoT Based Green and Sustainable Smart Cities,” Journal of Cleaner Production 220: 1167–1179."
journal-article-10.2307_26939891.xml,"Wang, W. (2020). “Deployment and Optimization of Wireless Network Node Deployment and Optimization in Smart Cities,” Computer Communications 155: 117–124."
journal-article-10.2307_26939892.xml,"Abril-Jiménez, P., Lacal, J. R., de los Ríos Pérez, S., Páramo, M., Montalvá Colomer, J. B., and Arredondo Waldmeyer, M. T. (2020). “Ageing-Friendly Cities for Assessing Older Adults’ Decline: IoT-based System for Continuous Monitoring of Frailty Risks Using Smart City Infrastructure,” Aging Clinical and Experimental Research 32: 663–671."
journal-article-10.2307_26939892.xml,"Abu Salim, T., El Barachi, M., Onyia, O. P., and Mathew, S. S. (2020). “Effects of Smart City Service Channel- and User-Characteristics on User Satisfaction and Continuance Intention,” Information Technology & People. doi: 10.1108/ITP- 06-2019-0300."
journal-article-10.2307_26939892.xml,"Andrei, J.-V., Ion, R. A., Popescu, G. H., Nica, E., and Zaharia, M. (2016). “Implications of Agricultural Bioenergy Crop Production and Prices in Changing the Land Use Paradigm – The Case of Romania,” Land Use Policy 50: 399–407."
journal-article-10.2307_26939892.xml,"Armentano, M. G., Hopfgartner, F., Lykourentzou, I., and Tommasel, A. (2020).“Special Issue on Knowledge Discovery and User Modeling for Smart Cities,”Personal and Ubiquitous Computing 24: 437–439."
journal-article-10.2307_26939892.xml,"Bibri, S. E. (2020). “Compact Urbanism and the Synergic Potential of Its Integration with Data-driven Smart Urbanism,” Land Use Policy 97: 104703."
journal-article-10.2307_26939892.xml,"Deebak, B. D., and Al-Turjman, F. (2020). “A Novel Community-based Trust Aware Recommender Systems for Big Data Cloud Service Networks,” Sustainable Cities and Society 61: 102274."
journal-article-10.2307_26939892.xml,"Dușmănescu, D., Andrei, J.-V., Popescu, G. H., Nica, E., and Panait, M. (2016).“Heuristic Methodology for Estimating the Liquid Biofuel Potential of a Region,” Energies 9(9): 703."
journal-article-10.2307_26939892.xml,"Ghahramani, M., Javidan, R., and Shojafar, M. (2020). “A Secure Biometric-based Authentication Protocol for Global Mobility Networks in Smart Cities,” The Journal of Supercomputing 76: 8729–8755."
journal-article-10.2307_26939892.xml,"Heuston, D. (2019). “Medical Big Data Processing Mechanisms and Real-Time Patient Health Monitoring,” American Journal of Medical Research 6(2): 55–60."
journal-article-10.2307_26939892.xml,"James, P., Das, R., Jalosinska, A., and Smith, L. (2020). “Smart Cities and a Datadriven Response to COVID-19,” Dialogues in Human Geography 10(2): 255–259."
journal-article-10.2307_26939892.xml,"Jędrzejczak-Gas, J., and Wyrwa, J. (2020). “Determinants of Job Satisfaction in a Transport Company: A Polish Case Study,” Equilibrium. Quarterly Journal of Economics and Economic Policy 15(3): 565–593."
journal-article-10.2307_26939892.xml,"Kliestik, T., Misankova, M., Valaskova, K., and Svabova, L. (2018). “Bankruptcy Prevention: New Effort to Reflect on Legal and Social Changes,” Science and Engineering Ethics 24(2): 791–803."
journal-article-10.2307_26939892.xml,"Kliestik, T., Nica, E., Musa, H., Poliak, M., and Mihai, E.-A. (2020). “Networked, Smart, and Responsive Devices in Industry 4.0 Manufacturing Systems,” Economics, Management, and Financial Markets 15(3): 23–29."
journal-article-10.2307_26939892.xml,"Kovacova, M., Kliestik, T., Valaskova, K., Durana, P., and Juhaszova, Z. (2019). “Systematic Review of Variables Applied in Bankruptcy Prediction Models of Visegrad Group Countries,” Oeconomia Copernicana 10(4): 743–772."
journal-article-10.2307_26939892.xml,"Kovacova, M., Kliestikova, J., Grupac, M., Grecu, I., and Grecu, G. (2019).“Automating Gender Roles at Work: How Digital Disruption and Artificial Intelligence Alter Industry Structures and Sex-based Divisions of Labor,”Journal of Research in Gender Studies 9(1): 153–159."
journal-article-10.2307_26939892.xml,"Krizanova, A., Lăzăroiu, G., Gajanova, L., Kliestikova, J., Nadanyiova, M., and Moravcikova, D. (2019). “The Effectiveness of Marketing Communication and Importance of Its Evaluation in an Online Environment,” Sustainability 11: 7016."
journal-article-10.2307_26939892.xml,"Kumar, A., and Krishnan, P. (2020). “Performance Analysis of RoFSO Links with Spatial Diversity over Combined Channel Model for 5G in Smart City Applications,”Optics Communications 466: 125600."
journal-article-10.2307_26939892.xml,"Lăzăroiu, G., Valaskova, K., Nica, E., Durana, P., Kral, P., Bartoš, P., et al. (2020).“Techno-Economic Assessment: Food Emulsion Waste Management,” Energies 13(18): 4922."
journal-article-10.2307_26939892.xml,"Leitheiser, S., and Follmann, A. (2020). “The Social Innovation–(Re)Politicisation Nexus: Unlocking the Political in Actually Existing Smart City Campaigns? The Case of SmartCity Cologne, Germany,” Urban Studies 57(4): 894–915."
journal-article-10.2307_26939892.xml,"Martin, C., Evans, J., Karvonen, A., Paskaleva, K., Yang, D., and Linjordet, T. (2019).“Smart-Sustainability: A New Urban Fix?,” Sustainable Cities and Society 45: 640–648."
journal-article-10.2307_26939892.xml,"Mihăilă, R. (2018). “The Ascendance of Postmodernism in the Educational Sphere,”Educational Philosophy and Theory 50(14): 1578–1579."
journal-article-10.2307_26939892.xml,"Mircică, Nela (2019). “Cyber-Physical Systems for Cognitive Industrial Internet of Things: Sensory Big Data, Smart Mobile Devices, and Automated Manufacturing Processes,” Analysis and Metaphysics 18: 37–43."
journal-article-10.2307_26939892.xml,"Parah, S. A., Sheikh, J. A., Akhoon, J. A., and Loan, N. A. (2020). “Electronic Health Record Hiding in Images for Smart City Applications: A Computationally Efficient and Reversible Information Hiding Technique for Secure Communication,”Future Generation Computer Systems 108: 935–949."
journal-article-10.2307_26939892.xml,"Peters, E., Kliestik, T., Musa, H., and Durana, P. (2020). “Product Decision-Making Information Systems, Real-Time Big Data Analytics, and Deep Learningenabled Smart Process Planning in Sustainable Industry 4.0,” Journal of Self-Governance and Management Economics 8(3): 16–22."
journal-article-10.2307_26939892.xml,"Popescu, G. H. (2014). “FDI and Economic Growth in Central and Eastern Europe,”Sustainability 6(11): 8149–8163."
journal-article-10.2307_26939892.xml,"Rădulescu, Adina (2019). “Algorithmic Textual Practices: Improving Fluency and Word Order in Neural Machine Translation Output,” Linguistic and Philosophical Investigations 18: 126–132."
journal-article-10.2307_26939892.xml,"Said, O., and Tolba, A. (2020). “DORS: A Data Overhead Reduction Scheme for Hybrid Networks in Smart Cities,” International Journal of Communication Systems 33: e4435."
journal-article-10.2307_26939892.xml,"Singh, S., Sharma, P. K., Yoon, B., Shojafar, M., Cho, G. H., and Ra, I.-H. (2020).“Convergence of Blockchain and Artificial Intelligence in IoT Network for the Sustainable Smart City,” Sustainable Cities and Society 63: 102364."
journal-article-10.2307_26939892.xml,"Swadzba, S. (2019). “Globalization vs. Economic Growth in New Countries of the European Union,” Ekonomicko-manazerske spektrum 13(1): 1–11."
journal-article-10.2307_26939892.xml,"Ullah, F., Al-Turjman, F., and Nayyar, A. (2020). “IoT-based Green City Architecture Using Secured and Sustainable Android Services,” Environmental Technology &Innovation 20: 101091."
journal-article-10.2307_26939892.xml,"Zhang, C. (2020). “Design and Application of Fog Computing and Internet of Things Service Platform for Smart City,” Future Generation Computer Systems 112: 630–640."
journal-article-10.2307_26939893.xml,"Aguilar, J., Jerez, M., Mendonça, M., and Sánchez, M. (2020). “Performance Analysis of the Ubiquitous and Emergent Properties of an Autonomic Reflective Middleware for Smart Cities,” Computing 102: 2199–2228."
journal-article-10.2307_26939893.xml,"Andrei, J.-V., Ion, R. A., Popescu, G. H., Nica, E., and Zaharia, M. (2016). “Implications of Agricultural Bioenergy Crop Production and Prices in Changing the Land Use Paradigm – The Case of Romania,” Land Use Policy 50: 399–407."
journal-article-10.2307_26939893.xml,"Belas, J., Kmecová, I., and Cepel, M. (2020). “Availability of Human Capital and the Development of the Public Infrastructure in the Context of Business Activities of SMEs,” Administratie si Management Public 34: 27–44."
journal-article-10.2307_26939893.xml,"Bhattacharya, T. R., Bhattacharya, A., Mclellan, B., and Tezuka, T. (2020) “Sustainable Smart City Development Framework for Developing Countries,” Urban Research & Practice 13(2): 180–212."
journal-article-10.2307_26939893.xml,"Durst, M. (2019). “Internet of Things-enabled Smart Governance and the Sustainable Development of Innovative Data-driven Urban Ecosystems,” Geopolitics, History, and International Relations 11(2): 20–26."
journal-article-10.2307_26939893.xml,"Ghose, R., and Johnson, P. A. (2020). “Introduction to the Special Section: Smart Citizens Creating Smart Cities: Locating Citizen Participation in the Smart City,”The Canadian Geographer / Le Géographe canadien 64(3): 340–343."
journal-article-10.2307_26939893.xml,"Groener, M. (2019). “Automated Robotic and Network Connectivity Systems for Self-Driving Vehicle Technology,” Contemporary Readings in Law and Social Justice 11(2): 36–42."
journal-article-10.2307_26939893.xml,"Guo, Y., Liu, L., Panneerselvam, J., and Zhu, R. (2020). “Efficient Service Discovery in Mobile Social Networks for Smart Cities,” Computing. doi: 10.1007/s00607- 020-00824-7."
journal-article-10.2307_26939893.xml,"Jararweh, Y., Otoum, S., and Al Ridhawi, I. (2020). “Trustworthy and Sustainable Smart City Services at the Edge,” Sustainable Cities and Society 62: 102394."
journal-article-10.2307_26939893.xml,"Kliestik, T., Misankova, M., Valaskova, K., and Svabova, L. (2018). “Bankruptcy Prevention: New Effort to Reflect on Legal and Social Changes,” Science and Engineering Ethics 24(2): 791–803."
journal-article-10.2307_26939893.xml,"Kliestik, T., Valaskova, K., Nica, E., Kovacova, M., and Lăzăroiu, G. (2020a).“Advanced Methods of Earnings Management: Monotonic Trends and Change-Points under Spotlight in the Visegrad Countries,” Oeconomia Copernicana 11(2): 371–400."
journal-article-10.2307_26939893.xml,"Kliestik, T., Nica, E., Musa, H., Poliak, M., and Mihai, E.-A. (2020b). “Networked, Smart, and Responsive Devices in Industry 4.0 Manufacturing Systems,”Economics, Management, and Financial Markets 15(3): 23–29."
journal-article-10.2307_26939893.xml,"Lăzăroiu, G., Pera, A., Ștefănescu-Mihăilă, R. O., Mircică, N., and Neguriță, O.(2017). “Can Neuroscience Assist Us in Constructing Better Patterns of Economic Decision-Making?,” Frontiers in Behavioral Neuroscience 11: 188."
journal-article-10.2307_26939893.xml,"Lăzăroiu, G., Andronie, M., Uţă, C., and Hurloiu, I. (2019). “Trust Management in Organic Agriculture: Sustainable Consumption Behavior, Environmentally Conscious Purchase Intention, and Healthy Food Choices,” Frontiers in Public Health 7: 340."
journal-article-10.2307_26939893.xml,"Noack, B. (2019). “Big Data Analytics in Human Resource Management: Automated Decision-Making Processes, Predictive Hiring Algorithms, and Cutting-Edge Workplace Surveillance Technologies,” Psychosociological Issues in Human Resource Management 7(2): 37–42."
journal-article-10.2307_26939893.xml,"Qureshi, K. N., Ahmad, A., Piccialli, F., Casolla, G., and Jeon, G. (2020). “Nature-Inspired Algorithm-based Secure Data Dissemination Framework for Smart City Networks,” Neural Computing and Applications. doi: 10.1007/s00521-020-04900-z."
journal-article-10.2307_26939893.xml,"Ranchordás, S., and Goanta, C. (2020). “The New City Regulators: Platform and Public Values in Smart and Sharing Cities,” Computer Law & Security Review 36: 105375."
journal-article-10.2307_26939893.xml,"Robinson, C., and Franklin, R. S. (2020). “The Sensor Desert Quandary: What Does It Mean (Not) to Count in the Smart City?,” Transactions of the Institute of British Geographers. doi:10.1111/tran.12415."
journal-article-10.2307_26939893.xml,"Rose, G., Raghuram, P., Watson, S., and Wigley, E. (2020). “Platform Urbanism, Smartphone Applications and Valuing Data in a Smart City,” Transactions of the Institute of British Geographers. doi: 10.1111/tran.12400."
journal-article-10.2307_26939893.xml,"Saborido, R., and Alba, E. (2020). “Software Systems from Smart City Vendors,”Cities 101: 102690."
journal-article-10.2307_26939893.xml,"Sengan, S., Subramaniyaswamy, V., Nair, S. K., Indragandhi, V., Manikandan, J., and Ravi, L. (2020). “Enhancing Cyber–Physical Systems with Hybrid Smart City Cyber Security Architecture for Secure Public Data-Smart Network,” Future Generation Computer Systems 112: 724–737."
