id,tag,value
journal-article-10.2307_26470513,titulo,Prologue
journal-article-10.2307_26470516,titulo,Power Projection in the Digital Age $ The Only Winning Move is to Play
journal-article-10.2307_26470517,titulo,Digital Dimension Disruption $ A National Security Enterprise Response
journal-article-10.2307_26470518,titulo,A Cyber Federal Deposit Insurance Corporation? $ Achieving Enhanced National Security
journal-article-10.2307_26481829,titulo,Preventing and Countering Violent Extremism in the Philippines $ Grassroots Empowerment and Development of Homeland Security Framework
journal-article-10.2307_26482979,titulo,Research Desiderata $ 150 Un- and Under-Researched Topics and Themes in the Field of (Counter-) Terrorism Studies – a New List
journal-article-10.2307_26482995,titulo,Bibliography $ Terrorism Research Literature (Part 3)
journal-article-10.2307_26482997,titulo,Recent Online Resources for the Analysis of Terrorism and Related Subjects
journal-article-10.2307_26485050,titulo,Ninth Annual IAFIE Conference Program
journal-article-10.2307_26487782,titulo,The Tech Backlash We Really Need
journal-article-10.2307_26494339,titulo,SCHRÖDINGER’S KURDS $ TRANSNATIONAL KURDISH GEOPOLITICS IN THE AGE OF SHIFTING BORDERS
journal-article-10.2307_26494357,titulo,Front Matter
journal-article-10.2307_26494358,titulo,Letter From the Editors
journal-article-10.2307_26494364,titulo,HOW BIG DATA IS CHANGING DEMOCRACY
journal-article-10.2307_26494368,titulo,"DIGITAL CHALLENGES TO DEMOCRACY $ POLITICS OF AUTOMATION, ATTENTION, AND ENGAGEMENT"
journal-article-10.2307_26494370,titulo,THE SLOW DEATH OF WESTERN DEMOCRACY AND WHAT COMES AFTER
journal-article-10.2307_26497111,titulo,U.S. Cyber Command $ An Overview
journal-article-10.2307_26497114,titulo,Social Media and Intelligence $ The Precedent and Future for Regulations
journal-article-10.2307_26497128,titulo,A Sunk Cost Well Spent $ Powering Interagency Remote Sensing Through Civil Applications
journal-article-10.2307_26508115,titulo,THE GLOBAL ORGANIZATION OF SOCIAL MEDIA DISINFORMATION CAMPAIGNS
journal-article-10.2307_26508116,titulo,DIGITAL MARKETING IN THE DISINFORMATION AGE
journal-article-10.2307_26510624,titulo,E-GOVERNANCE AND E-PARTICIPATION VIA ONLINE CITIZEN BUDGETS AND ELECTRONIC LOBBYING $ Promises and Challenges
journal-article-10.2307_26515468,titulo,Conference Monitor/Calendar of Events
journal-article-10.2307_26531927,titulo,Changing Political Economy of the Hong Kong Media
journal-article-10.2307_26532695,titulo,Turning the Virtual Tables $ Government Strategies for Addressing Online Opposition with an Application to Russia
journal-article-10.2307_26532993,titulo,"Re-conceptualizing social research in the “digital era”. Issues of scholarships, methods, and epistemologies"
journal-article-10.2307_26533617,titulo,The Future of Conventional Deterrence $ Strategies for Great Power Competition
journal-article-10.2307_26533634,titulo,Modelling Practices and Practices of Modelling
journal-article-10.2307_26544652,titulo,Conference Monitor/Calendar of Events
journal-article-10.2307_26552328,titulo,THE UNGOVERNABILITY OF DIGITAL HATE CULTURE
journal-article-10.2307_26555040,titulo,Interpretive Quantitative Methods for the Social Sciences
journal-article-10.2307_26555816,titulo,"Social Class and  $ Sociology $ 
             $ The State of the Debate Between 1967 and 1979"
journal-article-10.2307_26556368,titulo,Front Matter
journal-article-10.2307_26556369,titulo,Bringing it ‘Home’? Sociological Practice and the Practice of Sociology
journal-article-10.2307_26556371,titulo,Social Theory and the Politics of Big Data and Method
journal-article-10.2307_26556375,titulo,Towards a Sociology of Fashion Micro-Enterprises $ Methods for Creative Economy Research
journal-article-10.2307_26556383,titulo,Michèle Lamont $ A Portrait of a Capacious Sociologist
journal-article-10.2307_26556384,titulo,Les Back $ A Shared Sociology
journal-article-10.2307_26566422,titulo,"Sustainable Markets and the State $ Taxation, Cap-and-Trade, Pay-for-Success, and Nudging"
journal-article-10.2307_26588336,titulo,Letter From the Dean
journal-article-10.2307_26588344,titulo,CREATING A BETTER FUTURE $ FOUR SCENARIOS FOR HOW DIGITAL TECHNOLOGIES COULD CHANGE THE WORLD
journal-article-10.2307_26588346,titulo,THE FOURTH INDUSTRIAL REVOLUTION $ DIGITAL FUSION WITH INTERNET OF THINGS
journal-article-10.2307_26588349,titulo,PREVENTING A BUTLERIAN JIHAD $ ARTICULATING A GLOBAL VISION FOR THE FUTURE OF ARTIFICIAL INTELLIGENCE
journal-article-10.2307_26588350,titulo,BRILLIANT TECHNOLOGIES AND BRAVE ENTREPRENEURS $ A NEW NARRATIVE FOR AFRICAN MANUFACTURING
journal-article-10.2307_26590531,titulo,"475 Academic Theses (Ph.D. and MA) on Countering Violent Extremism (CVE), Preventing Violent Extremism (PVE) and Terrorism Prevention (written in Dutch, English, French, German, Italian, Norwegian, and Spanish)"
journal-article-10.2307_26593335,titulo,Forecasting the Risk of Extreme Massacres in Syria
journal-article-10.2307_26593816,titulo,Parliamentary Security Politics as Politicisation by Volume
journal-article-10.2307_26598772,titulo,"Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts"
journal-article-10.2307_26598778,titulo,Tree-Based Models for Political Science Data
journal-article-10.2307_26600626,titulo,Creating Democratic Citizens: Political Effects of the Internet in China
journal-article-10.2307_26604897,titulo,Governing by Numbers - Key Indicators and the Politics of Expectations. An Introduction
journal-article-10.2307_26604898,titulo,Measure for Measure $ Politics of Quantifying Individuals to Govern Them
journal-article-10.2307_26604899,titulo,Statistical Panopticism and Its Critique
journal-article-10.2307_26604908,titulo,"Transforming by Metrics that Matter – Progress, Participation, and the National Initiatives of Fixing Well-Being Indicators"
journal-article-10.2307_26605181,titulo,STATE OF THE NATION $ The Human Factor
journal-article-10.2307_26609098,titulo,How Tech Utopia Fostered Tyranny $ Authoritarians’ love for digital technology is no fluke — it’s a product of Silicon Valley’s “smart” paternalism
journal-article-10.2307_26609114,titulo,[Introduction]
journal-article-10.2307_26609115,titulo,The Inescapable Town Square
journal-article-10.2307_26618038,titulo,Word of mouth and interpersonal communication $ A review and directions for future research
journal-article-10.2307_26626869,titulo,Bibliography $ Terrorism and the Media (including the Internet)
journal-article-10.2307_26639655,titulo,"Data-Driven Approaches to Studying Chinese Judicial Practice $ Opportunities, Challenges, and Issues"
journal-article-10.2307_26639656,titulo,Mass Publicity of Chinese Court Decisions $ Market-Driven or Authoritarian Transparency?
journal-article-10.2307_26639658,titulo,The Role of CPC Regulations in Chinese Judicial Decisions $ An Empirical Study Based on Published Judgments
journal-article-10.2307_26639659,titulo,Judicial Governance of “Fake Divorce” with Chinese Characteristics $ Practical Rationality of the Chinese Courts in the Transitional Period
journal-article-10.2307_26639661,titulo,The Predictors of Pre-Conviction Decisions in China $ A Statistical Analysis Based on M City Court
journal-article-10.2307_26639674,titulo,Industrial Age Capacity at Information Age Speed
journal-article-10.2307_26650773,titulo,A Geospatial Recipe for Identifying Social Values and Fragmentation Issues of the Friends of the Dunes Land Trust
journal-article-10.2307_26650776,titulo,Agent-based Models in Supporting Pedestrian Transportation Planning and Design
journal-article-10.2307_26661561,titulo,Introduction
journal-article-10.2307_26661563,titulo,A Crystal Ball for Forests? $ Analyzing the Social-Ecological Impacts of Forest Conservation and Management over the Long Term
journal-article-10.2307_26663261,titulo,"IZVJEŠTAJ S OKRUGLOG STOLA  $ HRVATSKI TURIZAM – IZAZOVI ZA BUDUĆNOST $ 
             $ REPORT ON THE ROUND TABLE  $ CROATIAN TOURISM – CHALLENGES FOR THE FUTURE $ 
               "
journal-article-10.2307_26681911,titulo,"Bibliography $ Islamic State (IS, ISIS, ISIL, Daesh) [Part 5]"
journal-article-10.2307_26681976,titulo,Recent Online Resources for the Analysis of Terrorism and Related Subjects
journal-article-10.2307_26687172,titulo,Deleting Democracy $ Australia and the surveillance juggernaut
journal-article-10.2307_26687173,titulo,Blowback $ The sewage intifada of Gaza
journal-article-10.2307_26687174,titulo,Interpreting the Dismissal Paul Kelly’s influence
journal-article-10.2307_26687176,titulo,REFERENCES
journal-article-10.2307_26727047,titulo,"What Can Sociology Do for East Asia, and Vice Versa?"
journal-article-10.2307_26760517,titulo,All Activities Monitored
journal-article-10.2307_26775173,titulo,"Scientific knowledge in the age of computation $ Explicated, computable and manageable? $ El conocimiento científico en la era de la computación $ ¿explicado,computable y manejable?"
journal-article-10.2307_26775174,titulo,The interdisciplinarity revolution $ La revolución de la interdisciplinariedad
journal-article-10.2307_26775814,titulo,Violent Extremist Organizations $ Past Trends and Short-Term Forecast
journal-article-10.2307_26781228,titulo,Front Matter
journal-article-10.2307_26783835,titulo,Possibility of Discourse Analysis using Topic Modeling
journal-article-10.2307_26783836,titulo,New Opportunities for Sociological Research $ A Discussion of the Usefulness of Mixed Methods with Data Science
journal-article-10.2307_26788528,titulo,"2019 NORTH AMERICAN ANNUAL MEETING OF THE ASSOCIATION FOR SYMBOLIC LOGIC $ City University of New York Graduate Center New York, New York, USA May 20–23, 2019"
journal-article-10.2307_26802337,titulo,"THE PERCEIVED ACCURACY OF FAKE NEWS $ MECHANISMS FACILITATING THE SPREAD OF ALTERNATIVE TRUTHS, THE CRISIS OF INFORMATIONAL OBJECTIVITY, AND THE DECLINE OF TRUST IN JOURNALISTIC NARRATIVES"
journal-article-10.2307_26803234,titulo,Artificial Intelligence on the Battlefield $ Implications for Deterrence and Surprise
journal-article-10.2307_26803986,titulo,DOES XI JINPING’S ANTI-CORRUPTION CAMPAIGN REALLY SUPPORT CLEAN AND TRANSPARENT GOVERNMENT AND MARKET EFFICIENCY?
journal-article-10.2307_26805966,titulo,"“WE NEVER EXPEL A FOREIGNER” – GLOBALISM, INTERCONNECTIVITY AND THE EXPERIMENT OF THE OPEN SOCIETY"
journal-article-10.2307_26805977,titulo,Front Matter
journal-article-10.2307_26805981,titulo,"Climate Policies, Carbon Pricing, and Pollution Tax $ Do Carbon Taxes Really Lead to a Reduction in Emissions?"
journal-article-10.2307_26805982,titulo,"The Embedding of Smart Digital Technologies within Urban Infrastructures $ Governance Networks, Real-Time Data Sustainability, and the Cognitive Internet of Things	"
journal-article-10.2307_26805983,titulo,"Can Smart Cities Really Deliver Urban Sustainability? Governance Networks, Sensor-based Big Data Applications, and the Citizen-driven Internet of Things"
journal-article-10.2307_26805984,titulo,"The Social Sustainability of Smart Cities $ Urban Technological Innovation, Big Data Management, and the Cognitive Internet of Things"
journal-article-10.2307_26805985,titulo,"Innovative Data-driven Smart Urban Ecosystems $ Environmental Sustainability, Governance Networks, and the Cognitive Internet of Things"
journal-article-10.2307_26805986,titulo,The Sustainable Development of Data-driven Smart Cities $ Citizen-centered Urban Governance and Networked Digital Technologies
journal-article-10.2307_26805987,titulo,"The Digital Governance of Smart City Networks $ Information Technology-driven Economy, Citizen-centered Big Data, and Sustainable Urban Development"
journal-article-10.2307_26810361,titulo,Front Matter
journal-article-10.2307_26810363,titulo,"Datafied Urban Governance $ Real-Time Data Sustainability, Smart Digital Technologies, and the Citizen-driven Internet of Things"
journal-article-10.2307_26810364,titulo,Internet of Things-enabled Smart Governance and the Sustainable Development of Innovative Data-driven Urban Ecosystems
journal-article-10.2307_26810365,titulo,The Social Sustainability of Citizen-centered Urban Governance Networks $ Sensor-based Big Data Applications and Real-Time Decision-Making
journal-article-10.2307_26810366,titulo,"The Digital Governance of Data-driven Smart Cities $ Sustainable Urban Development, Big Data Management, and the Cognitive Internet of Things"
journal-article-10.2307_26810367,titulo,"Sustainable Smart Cities $ Networked Digital Technologies, Cognitive Big Data Analytics, and Information Technology-driven Economy"
journal-article-10.2307_26810368,titulo,"Big Data-driven Smart Cities $ Computationally Networked Urbanism, Real-Time Decision-Making, and the Cognitive Internet of Things"
journal-article-10.2307_26810369,titulo,Data-driven Smart Sustainable Cities $ Highly Networked Urban Environments and Automated Algorithmic Decision-Making Processes
journal-article-10.2307_26810370,titulo,Networked and Integrated Urban Technologies in Internet of Things-enabled Smart Sustainable Cities
journal-article-10.2307_26810371,titulo,Smart City Big Data Analytics $ Urban Technological Innovations and the Cognitive Internet of Things
journal-article-10.2307_26815049,titulo,"Decide, Disrupt, Destroy $ Information Systems in Great Power Competition with China"
journal-article-10.2307_26828529,titulo,We All Wear Tinfoil Hats Now
journal-article-10.2307_26838913,titulo,Building a More “Democratic” and “Multipolar” World $ China’s Strategic Engagement with Developing Countries
journal-article-10.2307_26853743,titulo,Effectiveness in Counter-Terrorism and Countering Violent Extremism $ A Literature Review
journal-article-10.2307_26853765,titulo,Bibliography $ Terrorism Prevention
journal-article-10.2307_26864273,titulo,Cyber Physical Systems $ The Coming Singularity
journal-article-10.2307_26864276,titulo,Redefining Neuroweapons $ Emerging Capabilities in Neuroscience and Neurotechnology
journal-article-10.2307_26864277,titulo,Strategic Competition for Emerging Military Technologies $ Comparative Paths and Patterns
journal-article-10.2307_26864278,titulo,Minds at War $ China's Pursuit of Military Advantage through Cognitive Science and Biotechnology
journal-article-10.2307_26864281,titulo,The Challenges Facing 21 $ st $  Century Military Modernization
journal-article-10.2307_26869266,titulo,Towards the techno-social Uncanny
journal-article-10.2307_26869280,titulo,A Collaborative Geophilosophical Perspective on Creative Territories $ The Massachusetts-New York Case
journal-article-10.2307_26872778,titulo,"ENDING PANDEMICS $ U.S. FOREIGN POLICY TO MITIGATE TODAY'S MAJOR KILLERS, TOMORROW'S OUTBREAKS, AND THE HEALTH IMPACTS OF CLIMATE CHANGE"
journal-article-10.2307_26886163,titulo,How the African Union’s Conceptualization of Global Africa 2063 Agenda Got Kwame Nkrumah Wrong $ A Predictive Analytics and Behsâu-pehsa Axiomatic Assessment
journal-article-10.2307_26891882,titulo,Artificial Intelligence $ A Threat to Strategic Stability
journal-article-10.2307_26892050,titulo,Bibliography $ Deradicalization
journal-article-10.2307_26897908,titulo,The Re-Figuration of Spaces and Refigured Modernity – Concept and Diagnosis
journal-article-10.2307_26915828,titulo,North Korea's Artificial Intelligence (A.I.) Program
journal-article-10.2307_26917286,titulo,"WINNING IN SUB-SAHARAN AFRICA'S AGRICULTURAL MARKET $ AGRICULTURE, POVERTY, AND THE ROLE OF TECHNOLOGY"
journal-article-10.2307_26917310,titulo,DISENTANGLING CHINA'S GRAND STRATEGY $ INTERVIEW WITH YOICHI FUNABASHI
journal-article-10.2307_26918083,titulo,"Imperial Nostalgia and Bitter Reality $ The United Kingdom, the United States and Brexit, Implications for Regional Integration"
journal-article-10.2307_26918238,titulo,Perspectives for a China Strategy
journal-article-10.2307_26918281,titulo,Front Matter
journal-article-10.2307_26918283,titulo,Networked and Integrated Urban Technologies in Sustainable Smart Energy Systems
journal-article-10.2307_26918284,titulo,Sensor-based Big Data Applications and Computationally Networked Urbanism in Smart Energy Management Systems
journal-article-10.2307_26918285,titulo,"Sustainable Urban Planning and Internet of Things-enabled Big Data Analytics $ Designing, Implementing, and Operating Smart Management Systems"
journal-article-10.2307_26918286,titulo,Big Data Management and Urban Sustainability Analytics of Smart Governance
journal-article-10.2307_26918287,titulo,"Real-Time Decision-Making in the Information Technology-driven Economy $ Planning, Managing, and Operating Smart Sustainable Cities"
journal-article-10.2307_26918288,titulo,Can Smart Cities Be Environmentally Sustainable? Urban Big Data Analytics and the Citizen-driven Internet of Things
journal-article-10.2307_26918289,titulo,"Big Data-driven Decision-Making Processes for Environmentally Sustainable Urban Development $ The Design, Planning, and Operation of Smart City Infrastructure"
journal-article-10.2307_26918290,titulo,Internet of Things-enabled Smart Cities $ Big Data-driven Decision-Making Processes in the Knowledge-based Urban Economy
journal-article-10.2307_26918291,titulo,"The Economics of the Carbon Tax $ Environmental Performance, Sustainable Energy, and Green Financial Behavior"
journal-article-10.2307_26918305,titulo,"Bibliography $ Children, Youth, and Terrorism"
journal-article-10.2307_26918306,titulo,Bibliography $ Internet-Driven Right-Wing Terrorism
journal-article-10.2307_26918401,titulo,Front Matter
journal-article-10.2307_26918408,titulo,"Did You Say “Social Impact”? Welfare Transformations, Networks of Expertise, and the Financialization of Italian Welfare"
journal-article-10.2307_26918411,titulo,"The Quality of Big Data. Development, Problems, and Possibilities of Use of Process-Generated Data in the Digital Age"
journal-article-10.2307_26918412,titulo,"Digital Data, Administrative Data, and Survey Compared $ Updating the Classical Toolbox for Assessing Data Quality of Big Data, Exemplified by the Generation of Corruption Data"
journal-article-10.2307_26918413,titulo,Source Criticism of Data Platform Logics on the Internet
journal-article-10.2307_26918414,titulo,Potential and Limits of Automated Classification of Big Data – A Case Study
journal-article-10.2307_26918415,titulo,Social Research in Times of Big Data. The Challenges of New Data Worlds and the Need for a Sociology of Social Research
journal-article-10.2307_26918416,titulo,Ethical Issues in the Use of Big Data for Social Research
journal-article-10.2307_26919918,titulo,REGIONS OF RUSSIA $ A NEW APPROACH
journal-article-10.2307_26928110,titulo,Variety of Responsive Institutions and Quality of Responsiveness in Cyber China
journal-article-10.2307_26928111,titulo,Digital Governance as Institutional Adaptation and Development $ Social Media Strategies between Hong Kong and Shenzhen
journal-article-10.2307_26928112,titulo,From Web to Weber $ Understanding the Case of “One-Go at Most” as ICT-Driven Government Reform in Contemporary China
journal-article-10.2307_26931483,titulo,Can artificial intelligence be trusted with our human rights?
journal-article-10.2307_26931487,titulo,REFERENCES
journal-article-10.2307_26939887,titulo,Front Matter
journal-article-10.2307_26939888,titulo,Sustainable Urban Governance Networks $ Data-driven Planning Technologies and Smart City Software Systems
journal-article-10.2307_26939889,titulo,COVID-19 Response and Recovery in Smart Sustainable City Governance and Management $ Data-driven Internet of Things Systems and Machine Learning-based Analytics
journal-article-10.2307_26939890,titulo,Big Data Analytics and Sustainable Urbanism in Internet of Things-enabled Smart Governance
journal-article-10.2307_26939891,titulo,Networked and Integrated Sustainable Urban Technologies in Internet of Things-enabled Smart Cities
journal-article-10.2307_26939892,titulo,Big Data-driven Smart Cities $ Internet of Things Devices and Environmentally Sustainable Urban Development
journal-article-10.2307_26939893,titulo,Computationally Networked Urbanism and Sensor-based Big Data Applications in Integrated Smart City Planning and Management
journal-article-10.2307_26939894,titulo,Urban Internet of Things Systems and Interconnected Sensor Networks in Sustainable Smart City Governance
journal-article-10.2307_26939895,titulo,"Internet of Things-enabled Smart Sustainable Cities $ Big Data-based Urban Governance, Wireless Sensor Networks, and Automated Algorithmic Decision-Making Processes"
journal-article-10.2307_26939896,titulo,Addressing the COVID-19 Crisis by Harnessing Internet of Things Sensors and Machine Learning Algorithms in Data-driven Smart Sustainable Cities
journal-article-10.2307_26939897,titulo,Urban Big Data and Internet of Things Sensing Infrastructures in Smart and Environmentally Sustainable Cities
journal-article-10.2307_26939962,titulo,Contributors
journal-article-10.2307_2695821,titulo,Introduction of David R. Heise: Recipient of the 1998 Cooley-Mead Award
journal-article-10.2307_27522323,titulo,European Scientific Socio-Economic Reporting: State and Possibilities of Development
journal-article-10.2307_3647679,titulo,"Issues and Institutions: ""Winnowing"" in the U.S. Congress"
journal-article-10.2307_3648943,titulo,Lenski's Power Theory of Economic Inequality: A Central Neglected Question in Stratification Research
journal-article-10.2307_41433717,titulo,Washington Insider
journal-article-10.2307_41636602,titulo,Taking the Long View: From e-Science Humanities to Humanities Digital Ecosystems
journal-article-10.2307_41684588,titulo,"PRESIDENTIAL ADDRESS: SURVEY RESEARCH, ITS NEW FRONTIERS, AND DEMOCRACY"
journal-article-10.2307_41726700,titulo,ANTHROPOLOGY OF AN IDEA: BIG DATA
journal-article-10.2307_41726884,titulo,THE LIST: JOBS OF THE FUTURE
journal-article-10.2307_41726927,titulo,100 TOP GLOBAL THINKERS OF 2012
journal-article-10.2307_41963001,titulo,Thought of that
journal-article-10.2307_41963019,titulo,Mob rule of thumb
journal-article-10.2307_41963020,titulo,Q&A BRUCE BUENO DE MESQUITA: Experts? You have to know how to use them
journal-article-10.2307_420756,titulo,Tenure in a Chilly Climate
journal-article-10.2307_42858149,titulo,Occupational Identity on the Edge: Social Science Contract Researchers in Higher Education
journal-article-10.2307_42921259,titulo,Introduction: Communicative Dynamics and the Polyphony of Corporate Social Responsibility in the Network Society
journal-article-10.2307_43049529,titulo,Digital Footprints: Opportunities and Challenges for Online Social Research
journal-article-10.2307_43049542,titulo,"Incarceration, Prisoner Reentry, and Communities"
journal-article-10.2307_43134258,titulo,From Causality to Emergence: Re–Evaluating Social Media's Role in the 2011 English Riots
journal-article-10.2307_43134321,titulo,Divide and Rule: Republican Security Theory as Civil Society Cyber Strategy
journal-article-10.2307_43134325,titulo,Cyber Security's Next Agenda
journal-article-10.2307_43134346,titulo,Introductory Remarks
journal-article-10.2307_43134349,titulo,Commercial Perspectives on Cyber Security: Panel 3
journal-article-10.2307_43185337,titulo,PUBLICATIONS RECEIVED
journal-article-10.2307_43185418,titulo,Back Matter
journal-article-10.2307_43185662,titulo,PUBLICATIONS RECEIVED
journal-article-10.2307_43185711,titulo,PUBLICATIONS RECEIVED
journal-article-10.2307_43186673,titulo,Clines Without Classes: How to Make Sense of Human Variation
journal-article-10.2307_43186783,titulo,"What Shapes the ""Collective Mind""? A Response to Brint"
journal-article-10.2307_43186787,titulo,The Light Bulb Test
journal-article-10.2307_43187072,titulo,Race and Ancestry in the Age of Inclusion: Technique and Meaning in Post-Genomic Science
journal-article-10.2307_43187531,titulo,Back Matter
journal-article-10.2307_43187545,titulo,Surveillance and System Avoidance: Criminal Justice Contact and Institutional Attachment
journal-article-10.2307_43284284,titulo,The Troubled Future of Colleges and Universities
journal-article-10.2307_43284328,titulo,"Editors' Introduction to Technology, Data, and Politics"
journal-article-10.2307_43284334,titulo,Sensing Service Delivery: Pervasive Computing and Governance in Developing Countries
journal-article-10.2307_43284398,titulo,How Social Science Research Can Improve Teaching
journal-article-10.2307_43284479,titulo,"THE 2013 JOHN GAUS LECTURE: Taking Time Seriously: Progressivism, the Business—Social Science Nexus, and the Paradox of American Administrative Reform"
journal-article-10.2307_43284486,titulo,Making DA-RT a Reality
journal-article-10.2307_43284501,titulo,Restructuring the Social Sciences: Reflections from Harvard's Institute for Quantitative Social Science
journal-article-10.2307_43284533,titulo,"Restructuring the Social Sciences? A Reflection from the Editor of ""Perspectives on Politics"""
journal-article-10.2307_43284537,titulo,"Polls, Forecasts, and Aggregators"
journal-article-10.2307_43284544,titulo,"The Future of Election Forecasting: More Data, Better Technology"
journal-article-10.2307_43284628,titulo,Politics after the Digital Revolution: The 2014 Annual Meeting
journal-article-10.2307_43284684,titulo,Annual Meeting and Exhibit Review
journal-article-10.2307_43284803,titulo,Annual Meeting and Exhibit Review
journal-article-10.2307_43287846,titulo,The Power of Integration: Affiliation and Cohesion in a Diverse Elite Network
journal-article-10.2307_43486385,titulo,FOREWORD TO VOLUME 62
journal-article-10.2307_43497089,titulo,In Search of a Post-Socialist Mode of Governmentality: The Double Movement of Accommodating and Resisting Neo-Liberalism in Vietnam
journal-article-10.2307_43546638,titulo,Editorial Essay: What Is Organizational Research For?
journal-article-10.2307_43548332,titulo,Organizational Misfits and the Origins of Brokerage in Intrafirm Networks
journal-article-10.2307_43551404,titulo,"Correlation, Causation, and Confusion"
journal-article-10.2307_43589259,titulo,Front Matter
journal-article-10.2307_43589260,titulo,FROM THE EDITORS: BIG DATA AND MANAGEMENT
journal-article-10.2307_43589275,titulo,FROM THE EDITORS: CLIMATE CHANGE AND MANAGEMENT
journal-article-10.2307_43589303,titulo,Back Matter
journal-article-10.2307_43589320,titulo,FROM THE EDITORS: RETHINKING GOVERNANCE IN MANAGEMENT RESEARCH
journal-article-10.2307_43615198,titulo,A Discussion on the Practical Value of Sociology
journal-article-10.2307_43653229,titulo,"Racial Prejudice, Partisanship, and White Turnout in Elections with Black Candidates"
journal-article-10.2307_43653968,titulo,"The ""New"" World of Prosumption: Evolution, ""Return of the Same,"" or Revolution?"
journal-article-10.2307_43654145,titulo,Mapping Invisible Work: Conceptual Tools for Social Justice Projects
journal-article-10.2307_43654157,titulo,Ontology and Method in Cognitive Sociology
journal-article-10.2307_43654161,titulo,Continuing the Story: Maximizing the Intersections of Cognitive Science and Sociology
journal-article-10.2307_43681110,titulo,Defense technology
journal-article-10.2307_43694718,titulo,Problems and prospects of measurement in the study of culture
journal-article-10.2307_43694720,titulo,The situations of culture: humor and the limits of measurability
journal-article-10.2307_43694722,titulo,Tools from moral psychology for measuring personal moral culture
journal-article-10.2307_43694727,titulo,Measuring futures in action: projective grammars in the Rio+20 debates
journal-article-10.2307_43694728,titulo,The cultural environment: measuring culture with big data
journal-article-10.2307_43694729,titulo,Back Matter
journal-article-10.2307_43761642,titulo,Articles
journal-article-10.2307_43761673,titulo,Combining Text-mining Analysis and Agent-based Modeling Methods - A Case Study to Address a Controversy
journal-article-10.2307_43761681,titulo,New Meetings/Réunions nouvelles
journal-article-10.2307_43761722,titulo,Brochures/Reviews/Reports
journal-article-10.2307_43761726,titulo,Past Meetings/Réunions passées
journal-article-10.2307_43761819,titulo,Past Meetings/Réunions passées
journal-article-10.2307_43761858,titulo,New Meetings/Réunions novelles
journal-article-10.2307_43761859,titulo,Past Meetings/Réunions passées
journal-article-10.2307_43773618,titulo,Front Matter
journal-article-10.2307_43773635,titulo,Squeezing Out Development Information: Examining Two Trends
journal-article-10.2307_43773642,titulo,Front Matter
journal-article-10.2307_43773643,titulo,[INTRODUCTION]
journal-article-10.2307_43773645,titulo,"EU/U.S. Approaches to Data Privacy and the ""Brussels Effect"": A Comparative Analysis"
journal-article-10.2307_43773648,titulo,Cyberdefense: The Worst of All Cyber Construction Sites
journal-article-10.2307_43773652,titulo,National Cyber Security Strategy: Are We Making Progress? Japan's Efforts and Challenges
journal-article-10.2307_43773654,titulo,"The Hyper-Personalization of War: Cyber, Big Data, and the Changing Face of Conflict"
journal-article-10.2307_43798480,titulo,Introduction: The Sociology of Quantification - Perspectives on an Emerging Field in the Social Sciences
journal-article-10.2307_43798482,titulo,"Convention Theory, Classification and Quantification"
journal-article-10.2307_43820808,titulo,LECTURE I: WHAT IS LANGUAGE?
journal-article-10.2307_43828649,titulo,Finding Bin Laden: Lessons for a New American Way of Intelligence
journal-article-10.2307_43830184,titulo,A LEAP FORWARD OVER THE WALL: ITALIAN ECONOMY AND ECONOMIC THOUGHT IN THE FIFTIES
journal-article-10.2307_43863740,titulo,"Causes of Aging Are Likely to be Many: Robin Holliday and Changing Molecular Approaches to Cell Aging, 1963-1988"
journal-article-10.2307_43893401,titulo,Saving Science
journal-article-10.2307_43920603,titulo,A new approach to analyzing coevolving longitudinal networks in international relations
journal-article-10.2307_43921183,titulo,Explanatory completeness and idealization in large brain simulations: a mechanistic perspective
journal-article-10.2307_43924084,titulo,SUMMARIES
journal-article-10.2307_43946531,titulo,Front Matter
journal-article-10.2307_43946848,titulo,Front Matter
journal-article-10.2307_43946953,titulo,Preserving Primacy: A Defense Strategy for the New Administration
journal-article-10.2307_43946954,titulo,Ending Endless War: A Pragmatic Military Strategy
journal-article-10.2307_43954498,titulo,Introduction: Digital Methods in Asian Studies
journal-article-10.2307_43954499,titulo,Social Media Data and the Dynamics of Thai Protests
journal-article-10.2307_43954500,titulo,Turning Digitised Newspapers into Networks of Political Elites
journal-article-10.2307_43954502,titulo,"Analysing ""Long Data"" on Collective Violence in Indonesia"
journal-article-10.2307_43956752,titulo,The Sociology Ph.D.: A Toolkit for a Lifetime as an Evaluator
journal-article-10.2307_43956970,titulo,Front Matter
journal-article-10.2307_43956971,titulo,"Editor's Introduction: Visions, Opportunities and Reflections"
journal-article-10.2307_43956973,titulo,Sociology in the Era of Big Data: The Ascent of Forensic Social Science
journal-article-10.2307_43957095,titulo,From the Gutenberg Galaxy to the Digital Clouds
journal-article-10.2307_43996325,titulo,Front Matter
journal-article-10.2307_43996326,titulo,The Study of the History of Sociology and Neighboring Fields
journal-article-10.2307_43996405,titulo,Reconnecting the Political and the Economic in the New Gilded Age
journal-article-10.2307_43997376,titulo,"INDEX OF REVIEWS, ESSAYS, BRIEFLY NOTED BOOKS, and COMMENTS FOR VOLUME 44"
journal-article-10.2307_43997380,titulo,Manufacturing Fear: Muslim Americans and the Politics of Terrorism
